#Fotometria tomada de Torres+,2015
#fase   V (mag)
0.41564 12.307
0.41596 12.306
0.41658 12.315
0.41690 12.317
0.41726 12.309
0.41757 12.309
0.41789 12.313
0.41820 12.297
0.41851 12.301
0.41882 12.304
0.41919 12.311
0.41950 12.310
0.41982 12.311
0.42013 12.313
0.42045 12.310
0.42076 12.313
0.42286 12.311
0.42318 12.305
0.42349 12.312
0.42380 12.308
0.42411 12.309
0.42443 12.329
0.42479 12.307
0.42510 12.322
0.42542 12.310
0.42574 12.314
0.42605 12.317
0.42636 12.313
0.42673 12.323
0.42705 12.316
0.42736 12.321
0.42767 12.329
0.42799 12.332
0.42830 12.333
0.42866 12.327
0.42897 12.337
0.42929 12.336
0.42960 12.342
0.42991 12.349
0.43022 12.356
0.43059 12.364
0.43090 12.356
0.43122 12.375
0.43154 12.384
0.43185 12.375
0.43216 12.379
0.43329 12.413
0.43361 12.424
0.43392 12.430
0.43423 12.435
0.43455 12.430
0.43593 12.456
0.43624 12.458
0.43656 12.462
0.43687 12.482
0.43719 12.489
0.43750 12.521
0.43788 12.521
0.43819 12.517
0.43850 12.520
0.43882 12.531
0.43913 12.539
0.43944 12.565
0.43981 12.567
0.44012 12.566
0.44044 12.587
0.44075 12.599
0.44106 12.613
0.44137 12.643
0.44173 12.647
0.44205 12.658
0.44236 12.663
0.44299 12.660
0.44330 12.676
0.44440 12.676
0.44472 12.691
0.44504 12.669
0.44535 12.694
0.44566 12.703
0.44597 12.705
0.44635 12.722
